Część;Dział;Rozdział;Treść;Plan;id;parent;label;super_label;Treść_część;Treść_dział
85/12;710;71015;Nadzór budowlany;42406;85/12-710-71015;85/12-710;42.4 MLN;Nadzór budowlany 42.4 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Działalność usługowa
85/12;710;71035;Cmentarze;1419;85/12-710-71035;85/12-710;1.4 MLN;Cmentarze 1.4 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Działalność usługowa
85/12;750;;Administracja publiczna;182284;85/12-750;85/12;182.3 MLN;Administracja publiczna 182.3 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Administracja publiczna
85/12;750;75011;Urzędy wojewódzkie;170927;85/12-750-75011;85/12-750;170.9 MLN;Urzędy wojewódzkie 170.9 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Administracja publiczna
85/12;750;75018;Urzędy marszałkowskie;43;85/12-750-75018;85/12-750;0.0 MLN;Urzędy marszałkowskie 0.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Administracja publiczna
85/12;750;75046;Komisje egzaminacyjne;67;85/12-750-75046;85/12-750;0.1 MLN;Komisje egzaminacyjne 0.1 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Administracja publiczna
85/12;750;75081;System powiadamiania ratunkowego;10524;85/12-750-75081;85/12-750;10.5 MLN;System powiadamiania ratunkowego 10.5 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Administracja publiczna
85/12;750;75084;Funkcjonowanie wojewódzkich rad dialogu społecznego;173;85/12-750-75084;85/12-750;0.2 MLN;Funkcjonowanie wojewódzkich rad dialogu społecznego 0.2 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Administracja publiczna
85/12;750;75095;Pozostała działalność;550;85/12-750-75095;85/12-750;0.6 MLN;Pozostała działalność 0.6 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Administracja publiczna
85/12;752;;Obrona narodowa;3797;85/12-752;85/12;3.8 MLN;Obrona narodowa 3.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Obrona narodowa
85/12;752;75212;Pozostałe wydatki obronne;340;85/12-752-75212;85/12-752;0.3 MLN;Pozostałe wydatki obronne 0.3 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Obrona narodowa
85/12;752;75224;Kwalifikacja wojskowa;3457;85/12-752-75224;85/12-752;3.5 MLN;Kwalifikacja wojskowa 3.5 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Obrona narodowa
85/12;754;;Bezpieczeństwo publiczne i ochrona przeciwpożarowa;289986;85/12-754;85/12;290.0 MLN;Bezpieczeństwo publiczne i ochrona przeciwpożarowa 290.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/12;754;75410;Komendy wojewódzkie Państwowej Straży Pożarnej;34846;85/12-754-75410;85/12-754;34.8 MLN;Komendy wojewódzkie Państwowej Straży Pożarnej 34.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/12;754;75411;Komendy powiatowe Państwowej Straży Pożarnej;254325;85/12-754-75411;85/12-754;254.3 MLN;Komendy powiatowe Państwowej Straży Pożarnej 254.3 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/12;754;75415;Zadania ratownictwa górskiego i wodnego;95;85/12-754-75415;85/12-754;0.1 MLN;Zadania ratownictwa górskiego i wodnego 0.1 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/12;754;75421;Zarządzanie kryzysowe;720;85/12-754-75421;85/12-754;0.7 MLN;Zarządzanie kryzysowe 0.7 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/12;755;;Wymiar sprawiedliwości;9042;85/12-755;85/12;9.0 MLN;Wymiar sprawiedliwości 9.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Wymiar sprawiedliwości
85/12;755;75515;Nieodpłatna pomoc prawna;9042;85/12-755-75515;85/12-755;9.0 MLN;Nieodpłatna pomoc prawna 9.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Wymiar sprawiedliwości
85/12;758;;Różne rozliczenia;18340;85/12-758;85/12;18.3 MLN;Różne rozliczenia 18.3 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Różne rozliczenia
85/12;758;75814;Różne rozliczenia finansowe;6780;85/12-758-75814;85/12-758;6.8 MLN;Różne rozliczenia finansowe 6.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Różne rozliczenia
85/12;758;75818;Rezerwy ogólne i celowe;11327;85/12-758-75818;85/12-758;11.3 MLN;Rezerwy ogólne i celowe 11.3 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Różne rozliczenia
85/12;758;75860;Euroregiony;233;85/12-758-75860;85/12-758;0.2 MLN;Euroregiony 0.2 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Różne rozliczenia
85/12;801;;Oświata i wychowanie;27225;85/12-801;85/12;27.2 MLN;Oświata i wychowanie 27.2 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Oświata i wychowanie
85/12;801;80136;Kuratoria oświaty;19259;85/12-801-80136;85/12-801;19.3 MLN;Kuratoria oświaty 19.3 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Oświata i wychowanie
85/12;801;80146;Dokształcanie i doskonalenie nauczycieli;7216;85/12-801-80146;85/12-801;7.2 MLN;Dokształcanie i doskonalenie nauczycieli 7.2 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Oświata i wychowanie
85/12;801;80195;Pozostała działalność;750;85/12-801-80195;85/12-801;0.8 MLN;Pozostała działalność 0.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Oświata i wychowanie
85/12;851;;Ochrona zdrowia;252018;85/12-851;85/12;252.0 MLN;Ochrona zdrowia 252.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Ochrona zdrowia
85/12;851;85132;Inspekcja Sanitarna;169997;85/12-851-85132;85/12-851;170.0 MLN;Inspekcja Sanitarna 170.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Ochrona zdrowia
85/12;851;85133;Inspekcja Farmaceutyczna;3631;85/12-851-85133;85/12-851;3.6 MLN;Inspekcja Farmaceutyczna 3.6 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Ochrona zdrowia
85/12;851;85146;Działalność dyspozytorni medycznych;16931;85/12-851-85146;85/12-851;16.9 MLN;Działalność dyspozytorni medycznych 16.9 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Ochrona zdrowia
85/12;851;85157;Staże i specjalizacje medyczne;59330;85/12-851-85157;85/12-851;59.3 MLN;Staże i specjalizacje medyczne 59.3 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Ochrona zdrowia
85/12;851;85195;Pozostała działalność;2129;85/12-851-85195;85/12-851;2.1 MLN;Pozostała działalność 2.1 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Ochrona zdrowia
85/12;852;;Pomoc społeczna;349400;85/12-852;85/12;349.4 MLN;Pomoc społeczna 349.4 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85202;Domy pomocy społecznej;74783;85/12-852-85202;85/12-852;74.8 MLN;Domy pomocy społecznej 74.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85203;Ośrodki wsparcia;76885;85/12-852-85203;85/12-852;76.9 MLN;Ośrodki wsparcia 76.9 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85205;Zadania w zakresie przeciwdziałania przemocy w rodzinie;1929;85/12-852-85205;85/12-852;1.9 MLN;Zadania w zakresie przeciwdziałania przemocy w rodzinie 1.9 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85213;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej;5381;85/12-852-85213;85/12-852;5.4 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej 5.4 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85214;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe;42449;85/12-852-85214;85/12-852;42.4 MLN;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe 42.4 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85216;Zasiłki stałe;76163;85/12-852-85216;85/12-852;76.2 MLN;Zasiłki stałe 76.2 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85219;Ośrodki pomocy społecznej;35761;85/12-852-85219;85/12-852;35.8 MLN;Ośrodki pomocy społecznej 35.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85228;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze;10392;85/12-852-85228;85/12-852;10.4 MLN;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze 10.4 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85230;Pomoc w zakresie dożywiania;25004;85/12-852-85230;85/12-852;25.0 MLN;Pomoc w zakresie dożywiania 25.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85231;Pomoc dla cudzoziemców;11;85/12-852-85231;85/12-852;0.0 MLN;Pomoc dla cudzoziemców 0.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;852;85295;Pozostała działalność;642;85/12-852-85295;85/12-852;0.6 MLN;Pozostała działalność 0.6 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pomoc społeczna
85/12;853;;Pozostałe zadania w zakresie polityki społecznej;16038;85/12-853;85/12;16.0 MLN;Pozostałe zadania w zakresie polityki społecznej 16.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pozostałe zadania w zakresie polityki społecznej
85/12;853;85321;Zespoły do spraw orzekania o niepełnosprawności;16035;85/12-853-85321;85/12-853;16.0 MLN;Zespoły do spraw orzekania o niepełnosprawności 16.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pozostałe zadania w zakresie polityki społecznej
85/12;853;85332;Wojewódzkie urzędy pracy;3;85/12-853-85332;85/12-853;0.0 MLN;Wojewódzkie urzędy pracy 0.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Pozostałe zadania w zakresie polityki społecznej
85/12;854;;Edukacyjna opieka wychowawcza;1758;85/12-854;85/12;1.8 MLN;Edukacyjna opieka wychowawcza 1.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Edukacyjna opieka wychowawcza
85/12;854;85412;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży;1758;85/12-854-85412;85/12-854;1.8 MLN;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży 1.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Edukacyjna opieka wychowawcza
85/12;855;;Rodzina;1164411;85/12-855;85/12;1.2 MLD;Rodzina 1.2 MLD;WOJEWÓDZTWO MAŁOPOLSKIE;Rodzina
85/12;855;85502;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego;1142397;85/12-855-85502;85/12-855;1.1 MLD;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego 1.1 MLD;WOJEWÓDZTWO MAŁOPOLSKIE;Rodzina
85/12;855;85503;Karta Dużej Rodziny;140;85/12-855-85503;85/12-855;0.1 MLN;Karta Dużej Rodziny 0.1 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Rodzina
85/12;855;85509;Działalność ośrodków adopcyjnych;2882;85/12-855-85509;85/12-855;2.9 MLN;Działalność ośrodków adopcyjnych 2.9 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Rodzina
85/12;855;85513;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów;9750;85/12-855-85513;85/12-855;9.8 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów 9.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Rodzina
85/12;855;85515;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego;8889;85/12-855-85515;85/12-855;8.9 MLN;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego 8.9 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Rodzina
85/12;855;85516;System opieki nad dziećmi w wieku do lat 3;353;85/12-855-85516;85/12-855;0.4 MLN;System opieki nad dziećmi w wieku do lat 3 0.4 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Rodzina
85/12;900;;Gospodarka komunalna i ochrona środowiska;13819;85/12-900;85/12;13.8 MLN;Gospodarka komunalna i ochrona środowiska 13.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Gospodarka komunalna i ochrona środowiska
85/12;900;90005;Ochrona powietrza atmosferycznego i klimatu;40;85/12-900-90005;85/12-900;0.0 MLN;Ochrona powietrza atmosferycznego i klimatu 0.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Gospodarka komunalna i ochrona środowiska
85/12;900;90014;Inspekcja Ochrony Środowiska;13779;85/12-900-90014;85/12-900;13.8 MLN;Inspekcja Ochrony Środowiska 13.8 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Gospodarka komunalna i ochrona środowiska
85/12;921;;Kultura i ochrona dziedzictwa narodowego;13137;85/12-921;85/12;13.1 MLN;Kultura i ochrona dziedzictwa narodowego 13.1 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Kultura i ochrona dziedzictwa narodowego
85/12;921;92120;Ochrona zabytków i opieka nad zabytkami;5380;85/12-921-92120;85/12-921;5.4 MLN;Ochrona zabytków i opieka nad zabytkami 5.4 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Kultura i ochrona dziedzictwa narodowego
85/12;921;92121;Wojewódzkie Urzędy Ochrony Zabytków;7676;85/12-921-92121;85/12-921;7.7 MLN;Wojewódzkie Urzędy Ochrony Zabytków 7.7 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Kultura i ochrona dziedzictwa narodowego
85/12;921;92195;Pozostała działalność;81;85/12-921-92195;85/12-921;0.1 MLN;Pozostała działalność 0.1 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Kultura i ochrona dziedzictwa narodowego
85/12;925;;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody;584;85/12-925;85/12;0.6 MLN;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody 0.6 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/12;925;92502;Parki krajobrazowe;564;85/12-925-92502;85/12-925;0.6 MLN;Parki krajobrazowe 0.6 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/12;925;92503;Rezerwaty i pomniki przyrody;20;85/12-925-92503;85/12-925;0.0 MLN;Rezerwaty i pomniki przyrody 0.0 MLN;WOJEWÓDZTWO MAŁOPOLSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/14;;;WOJEWÓDZTWO MAZOWIECKIE;4063784;85/14;total;4.1 MLD;WOJEWÓDZTWO MAZOWIECKIE 4.1 MLD;WOJEWÓDZTWO MAZOWIECKIE;WOJEWÓDZTWO MAZOWIECKIE
85/14;010;;Rolnictwo i łowiectwo;241274;85/14-010;85/14;241.3 MLN;Rolnictwo i łowiectwo 241.3 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rolnictwo i łowiectwo
85/14;010;01005;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa;13276;85/14-010-01005;85/14-010;13.3 MLN;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa 13.3 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rolnictwo i łowiectwo
85/14;010;01009;Spółki wodne;510;85/14-010-01009;85/14-010;0.5 MLN;Spółki wodne 0.5 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rolnictwo i łowiectwo
85/14;010;01022;Zwalczanie chorób zakaźnych zwierząt oraz badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt i produktach pochodzenia zwierzęcego;54598;85/14-010-01022;85/14-010;54.6 MLN;Zwalczanie chorób zakaźnych zwierząt oraz badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt i produktach pochodzenia zwierzęcego 54.6 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rolnictwo i łowiectwo
85/14;010;01023;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych;6075;85/14-010-01023;85/14-010;6.1 MLN;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych 6.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rolnictwo i łowiectwo
85/14;010;01032;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa;21328;85/14-010-01032;85/14-010;21.3 MLN;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa 21.3 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rolnictwo i łowiectwo
85/14;010;01033;Wojewódzkie inspektoraty weterynarii;18060;85/14-010-01033;85/14-010;18.1 MLN;Wojewódzkie inspektoraty weterynarii 18.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rolnictwo i łowiectwo
85/14;010;01034;Powiatowe inspektoraty weterynarii;104320;85/14-010-01034;85/14-010;104.3 MLN;Powiatowe inspektoraty weterynarii 104.3 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rolnictwo i łowiectwo
85/14;010;01041;Program Rozwoju Obszarów Wiejskich;15106;85/14-010-01041;85/14-010;15.1 MLN;Program Rozwoju Obszarów Wiejskich 15.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rolnictwo i łowiectwo
85/14;010;01095;Pozostała działalność;8001;85/14-010-01095;85/14-010;8.0 MLN;Pozostała działalność 8.0 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rolnictwo i łowiectwo
85/14;020;;Leśnictwo;50;85/14-020;85/14;0.1 MLN;Leśnictwo 0.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Leśnictwo
85/14;020;02001;Gospodarka leśna;50;85/14-020-02001;85/14-020;0.1 MLN;Gospodarka leśna 0.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Leśnictwo
85/14;050;;Rybołówstwo i rybactwo;4168;85/14-050;85/14;4.2 MLN;Rybołówstwo i rybactwo 4.2 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rybołówstwo i rybactwo
85/14;050;05003;Państwowa Straż Rybacka;4168;85/14-050-05003;85/14-050;4.2 MLN;Państwowa Straż Rybacka 4.2 MLN;WOJEWÓDZTWO MAZOWIECKIE;Rybołówstwo i rybactwo
85/14;500;;Handel;11907;85/14-500;85/14;11.9 MLN;Handel 11.9 MLN;WOJEWÓDZTWO MAZOWIECKIE;Handel
85/14;500;50001;Inspekcja Handlowa;11907;85/14-500-50001;85/14-500;11.9 MLN;Inspekcja Handlowa 11.9 MLN;WOJEWÓDZTWO MAZOWIECKIE;Handel
85/14;600;;Transport i łączność;99230;85/14-600;85/14;99.2 MLN;Transport i łączność 99.2 MLN;WOJEWÓDZTWO MAZOWIECKIE;Transport i łączność
85/14;600;60003;Krajowe pasażerskie przewozy autobusowe;71007;85/14-600-60003;85/14-600;71.0 MLN;Krajowe pasażerskie przewozy autobusowe 71.0 MLN;WOJEWÓDZTWO MAZOWIECKIE;Transport i łączność
85/14;600;60031;Przejścia graniczne;15840;85/14-600-60031;85/14-600;15.8 MLN;Przejścia graniczne 15.8 MLN;WOJEWÓDZTWO MAZOWIECKIE;Transport i łączność
85/14;600;60055;Inspekcja Transportu Drogowego;12108;85/14-600-60055;85/14-600;12.1 MLN;Inspekcja Transportu Drogowego 12.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Transport i łączność
85/14;600;60095;Pozostała działalność;275;85/14-600-60095;85/14-600;0.3 MLN;Pozostała działalność 0.3 MLN;WOJEWÓDZTWO MAZOWIECKIE;Transport i łączność
85/14;630;;Turystyka;934;85/14-630;85/14;0.9 MLN;Turystyka 0.9 MLN;WOJEWÓDZTWO MAZOWIECKIE;Turystyka
85/14;630;63095;Pozostała działalność;934;85/14-630-63095;85/14-630;0.9 MLN;Pozostała działalność 0.9 MLN;WOJEWÓDZTWO MAZOWIECKIE;Turystyka
85/14;700;;Gospodarka mieszkaniowa;35278;85/14-700;85/14;35.3 MLN;Gospodarka mieszkaniowa 35.3 MLN;WOJEWÓDZTWO MAZOWIECKIE;Gospodarka mieszkaniowa
85/14;700;70005;Gospodarka gruntami i nieruchomościami;35278;85/14-700-70005;85/14-700;35.3 MLN;Gospodarka gruntami i nieruchomościami 35.3 MLN;WOJEWÓDZTWO MAZOWIECKIE;Gospodarka mieszkaniowa
85/14;710;;Działalność usługowa;67321;85/14-710;85/14;67.3 MLN;Działalność usługowa 67.3 MLN;WOJEWÓDZTWO MAZOWIECKIE;Działalność usługowa
85/14;710;71004;Plany zagospodarowania przestrzennego;40;85/14-710-71004;85/14-710;0.0 MLN;Plany zagospodarowania przestrzennego 0.0 MLN;WOJEWÓDZTWO MAZOWIECKIE;Działalność usługowa
85/14;710;71005;Prace geologiczne (nieinwestycyjne);12;85/14-710-71005;85/14-710;0.0 MLN;Prace geologiczne (nieinwestycyjne) 0.0 MLN;WOJEWÓDZTWO MAZOWIECKIE;Działalność usługowa
85/14;710;71012;Zadania z zakresu geodezji i kartografii;13544;85/14-710-71012;85/14-710;13.5 MLN;Zadania z zakresu geodezji i kartografii 13.5 MLN;WOJEWÓDZTWO MAZOWIECKIE;Działalność usługowa
85/14;710;71015;Nadzór budowlany;51261;85/14-710-71015;85/14-710;51.3 MLN;Nadzór budowlany 51.3 MLN;WOJEWÓDZTWO MAZOWIECKIE;Działalność usługowa
85/14;710;71035;Cmentarze;2464;85/14-710-71035;85/14-710;2.5 MLN;Cmentarze 2.5 MLN;WOJEWÓDZTWO MAZOWIECKIE;Działalność usługowa
85/14;750;;Administracja publiczna;294532;85/14-750;85/14;294.5 MLN;Administracja publiczna 294.5 MLN;WOJEWÓDZTWO MAZOWIECKIE;Administracja publiczna
85/14;750;75011;Urzędy wojewódzkie;270088;85/14-750-75011;85/14-750;270.1 MLN;Urzędy wojewódzkie 270.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Administracja publiczna
85/14;750;75018;Urzędy marszałkowskie;75;85/14-750-75018;85/14-750;0.1 MLN;Urzędy marszałkowskie 0.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Administracja publiczna
85/14;750;75046;Komisje egzaminacyjne;42;85/14-750-75046;85/14-750;0.0 MLN;Komisje egzaminacyjne 0.0 MLN;WOJEWÓDZTWO MAZOWIECKIE;Administracja publiczna
85/14;750;75081;System powiadamiania ratunkowego;24127;85/14-750-75081;85/14-750;24.1 MLN;System powiadamiania ratunkowego 24.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Administracja publiczna
85/14;750;75084;Funkcjonowanie wojewódzkich rad dialogu społecznego;200;85/14-750-75084;85/14-750;0.2 MLN;Funkcjonowanie wojewódzkich rad dialogu społecznego 0.2 MLN;WOJEWÓDZTWO MAZOWIECKIE;Administracja publiczna
85/14;752;;Obrona narodowa;5711;85/14-752;85/14;5.7 MLN;Obrona narodowa 5.7 MLN;WOJEWÓDZTWO MAZOWIECKIE;Obrona narodowa
85/14;752;75212;Pozostałe wydatki obronne;562;85/14-752-75212;85/14-752;0.6 MLN;Pozostałe wydatki obronne 0.6 MLN;WOJEWÓDZTWO MAZOWIECKIE;Obrona narodowa
85/14;752;75224;Kwalifikacja wojskowa;5149;85/14-752-75224;85/14-752;5.1 MLN;Kwalifikacja wojskowa 5.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Obrona narodowa
85/14;754;;Bezpieczeństwo publiczne i ochrona przeciwpożarowa;471082;85/14-754;85/14;471.1 MLN;Bezpieczeństwo publiczne i ochrona przeciwpożarowa 471.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/14;754;75410;Komendy wojewódzkie Państwowej Straży Pożarnej;34432;85/14-754-75410;85/14-754;34.4 MLN;Komendy wojewódzkie Państwowej Straży Pożarnej 34.4 MLN;WOJEWÓDZTWO MAZOWIECKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/14;754;75411;Komendy powiatowe Państwowej Straży Pożarnej;433836;85/14-754-75411;85/14-754;433.8 MLN;Komendy powiatowe Państwowej Straży Pożarnej 433.8 MLN;WOJEWÓDZTWO MAZOWIECKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/14;754;75415;Zadania ratownictwa górskiego i wodnego;404;85/14-754-75415;85/14-754;0.4 MLN;Zadania ratownictwa górskiego i wodnego 0.4 MLN;WOJEWÓDZTWO MAZOWIECKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/14;754;75421;Zarządzanie kryzysowe;2410;85/14-754-75421;85/14-754;2.4 MLN;Zarządzanie kryzysowe 2.4 MLN;WOJEWÓDZTWO MAZOWIECKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/14;755;;Wymiar sprawiedliwości;12078;85/14-755;85/14;12.1 MLN;Wymiar sprawiedliwości 12.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Wymiar sprawiedliwości
85/14;755;75515;Nieodpłatna pomoc prawna;12078;85/14-755-75515;85/14-755;12.1 MLN;Nieodpłatna pomoc prawna 12.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Wymiar sprawiedliwości
85/14;758;;Różne rozliczenia;26365;85/14-758;85/14;26.4 MLN;Różne rozliczenia 26.4 MLN;WOJEWÓDZTWO MAZOWIECKIE;Różne rozliczenia
85/14;758;75818;Rezerwy ogólne i celowe;26365;85/14-758-75818;85/14-758;26.4 MLN;Rezerwy ogólne i celowe 26.4 MLN;WOJEWÓDZTWO MAZOWIECKIE;Różne rozliczenia
85/14;801;;Oświata i wychowanie;44486;85/14-801;85/14;44.5 MLN;Oświata i wychowanie 44.5 MLN;WOJEWÓDZTWO MAZOWIECKIE;Oświata i wychowanie
85/14;801;80136;Kuratoria oświaty;30575;85/14-801-80136;85/14-801;30.6 MLN;Kuratoria oświaty 30.6 MLN;WOJEWÓDZTWO MAZOWIECKIE;Oświata i wychowanie
85/14;801;80146;Dokształcanie i doskonalenie nauczycieli;12077;85/14-801-80146;85/14-801;12.1 MLN;Dokształcanie i doskonalenie nauczycieli 12.1 MLN;WOJEWÓDZTWO MAZOWIECKIE;Oświata i wychowanie
